OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-1402,2020-035AE,2025-11-24T09:52:18.516288,15.29231180,.0004417,53.0519,158.3684,157.9403,202.1787,0,U,45685,999,30316,.1708E-2,.49081E-3,0
STARLINK-1404,2020-035AF,2025-11-23T18:42:15.882336,15.06400052,.00018668,53.0551,172.0637,115.6216,244.4966,0,U,45686,999,30291,.58352532E-4,.588E-5,0
STARLINK-1413,2020-035AJ,2025-11-23T23:55:25.026816,15.06404767,.00016284,53.0527,171.0907,93.4111,266.7064,0,U,45689,999,30285,.3572001E-3,.5044E-4,0
STARLINK-1417,2020-035AN,2025-11-23T23:49:15.071520,15.06671965,.00016794,53.0527,171.1068,104.3937,255.7238,0,U,45693,999,30293,.13829335E-2,.20529E-3,0
STARLINK-1420,2020-035AQ,2025-11-23T19:04:46.986528,15.06400692,.00015795,53.0536,151.9866,98.5520,261.5648,0,U,45695,999,30319,.55579521E-4,.546E-5,0
STARLINK-1422,2020-035AR,2025-11-23T19:19:24.718080,15.06398927,.0001543,53.0523,171.9503,94.7819,265.3347,0,U,45696,999,30290,-.38766183E-4,-.859E-5,0
STARLINK-1351,2020-035AS,2025-11-23T20:20:26.962656,15.06401744,.00014308,53.0535,151.7630,93.6268,266.4885,0,U,45697,999,30320,.52936492E-4,.507E-5,0
STARLINK-1398,2020-035AU,2025-11-24T09:04:13.675584,15.55645997,.0003222,53.0485,101.0070,188.2962,171.7996,0,U,45699,999,30396,.74778E-3,.52132E-3,0
STARLINK-1400,2020-035AV,2025-11-23T19:43:17.540256,15.06399782,.00014472,53.0516,151.8768,97.2039,262.9115,0,U,45700,999,30319,-.32369601E-4,-.764E-5,0
STARLINK-1403,2020-035AW,2025-11-23T18:50:13.956864,15.06409554,.0001603,53.0528,152.0450,89.4389,270.6783,0,U,45701,999,30318,.15733025E-3,.2063E-4,0
STARLINK-1407,2020-035AY,2025-11-23T16:16:33.627072,15.44114534,.00107958,53.0401,105.1342,132.5785,227.6133,0,U,45703,999,30384,.48717808E-3,.22329E-3,0
STARLINK-1411,2020-035BB,2025-11-23T19:44:10.654656,15.43967030,.00008452,53.0501,131.6772,222.4150,137.6790,0,U,45706,999,30347,.10661709E-2,.49205E-3,0
STARLINK-1423,2020-035BF,2025-11-23T17:51:50.093856,15.06399762,.00015935,53.0537,152.2264,99.6493,260.4676,0,U,45710,999,30318,.49341891E-4,.453E-5,0
STARLINK-1433,2020-035BG,2025-11-23T19:00:50.284224,15.06399921,.00015796,53.0547,152.0098,96.3536,263.7633,0,U,45711,999,30318,.89699041E-4,.1055E-4,0
STARLINK-1434,2020-035BH,2025-11-24T11:04:31.918656,15.17000248,.0007122,53.0495,143.5139,138.4484,221.7052,0,U,45712,999,30337,.16628E-2,.33113E-3,0
STARLINK-1465,2020-038B,2025-11-24T06:57:22.789440,15.06391039,.00016194,53.0565,349.7734,110.0332,250.0831,0,U,45731,999,30030,-.9069702E-4,-.1632E-4,0
STARLINK-1471,2020-038F,2025-11-24T03:40:35.182272,15.42163743,.00014631,53.0516,284.7990,79.2895,280.8274,0,U,45735,999,30121,.5736641E-3,.24637E-3,0
STARLINK-1474,2020-038J,2025-11-24T03:45:43.187040,15.71613628,.00041905,53.0351,237.3373,82.6258,277.5235,0,U,45738,999,30187,.72994986E-3,.96317E-3,0
STARLINK-1475,2020-038K,2025-11-24T14:00:01.999008,15.93534455,.0004337,53.0407,198.9985,138.1776,25.4659,0,U,45739,999,588,.13661E-2,.499919E-2,.11031E-3
STARLINK-1480,2020-038M,2025-11-24T08:06:22.419072,15.06407368,.0001384,53.0559,349.5601,94.0486,266.0662,0,U,45741,999,30032,-.1725E-4,-.538E-5,0
STARLINK-1500,2020-038Q,2025-11-24T10:25:56.230176,15.28861793,.0001722,53.0393,324.2205,346.8252,13.2701,0,U,45744,999,30068,.7405E-3,.20752E-3,0
STARLINK-1504,2020-038S,2025-11-24T07:13:44.548320,15.42733686,.0002689,53.0280,287.1670,31.4278,328.6887,0,U,45746,999,30118,.11158E-2,.49411E-3,0
STARLINK-1506,2020-038T,2025-11-24T10:14:16.753920,15.22202432,.0002496,53.0660,327.9062,343.7483,16.3432,0,U,45747,999,30063,.40175E-3,.9028E-4,0
STARLINK-1464,2020-038X,2025-11-24T06:33:31.130208,15.06407398,.0001331,53.0552,329.8519,92.6468,267.4674,0,U,45751,999,30059,.39986E-3,.5681E-4,0
STARLINK-1477,2020-038AA,2025-11-24T06:32:04.644672,15.08004539,.0004293,53.0539,329.6887,45.1361,314.9976,0,U,45754,999,30059,.19003E-2,.29405E-3,0
STARLINK-1478,2020-038AB,2025-11-24T05:45:42.336576,15.06392451,.0001577,53.0550,329.9974,85.3078,274.8091,0,U,45755,999,30057,-.77498E-3,-.11804E-3,0
STARLINK-1484,2020-038AC,2025-11-24T10:16:14.801376,15.66051618,.0003614,53.0136,224.9903,105.1714,254.9701,0,U,45756,999,30206,.87243E-3,.91521E-3,0
STARLINK-1493,2020-038AF,2025-11-24T10:16:25.582368,15.06392259,.0001118,53.0554,329.1537,98.9610,261.1506,0,U,45759,999,30060,.20596E-3,.2787E-4,0
STARLINK-1494,2020-038AG,2025-11-24T05:27:06.148800,15.53543964,.00051194,53.0547,307.4121,73.0800,287.0770,0,U,45760,999,30090,.62238976E-3,.40026E-3,0
STARLINK-1502,2020-038AL,2025-11-24T07:53:06.548928,15.06400986,.0001534,53.0553,329.6051,88.8824,271.2340,0,U,45764,999,30060,.25016E-4,.91E-6,0
STARLINK-1470,2020-038AU,2025-11-24T07:44:38.808096,15.19556087,.0005379,53.0477,300.0598,10.4620,349.6486,0,U,45772,999,30101,.24425E-2,.52662E-3,0
STARLINK-1482,2020-038AV,2025-11-24T08:38:13.930080,15.06404732,.0001537,53.0554,309.4600,83.3624,276.7540,0,U,45773,999,30088,.14397E-3,.1864E-4,0
STARLINK-1496,2020-038BC,2025-11-24T07:50:26.949120,15.06383226,.0001567,53.0559,309.6104,86.9546,273.1622,0,U,45780,999,30086,-.66674E-4,-.1274E-4,0
STARLINK-1497,2020-038BD,2025-11-24T14:00:01.999008,15.61464647,.0006746,53.0372,245.0117,60.3495,73.3038,0,U,45781,999,593,.24624E-2,.220005E-2,0
STARLINK-1510,2020-038BG,2025-11-24T14:00:01.999008,15.80854415,.0004798,53.0268,218.1029,137.0688,311.4415,0,U,45784,999,602,.13463E-2,.273516E-2,0
STARLINK-1513,2020-038BJ,2025-11-24T08:32:55.782816,15.06397836,.0001517,53.0561,309.4767,83.4830,276.6332,0,U,45786,999,30088,.27812E-4,.133E-5,0
STARLINK-1522,2020-055A,2025-11-24T03:18:27.758592,15.06390475,.00013986,53.0528,240.4541,79.1778,280.9369,0,U,46027,999,29297,.69907686E-3,.10144E-3,0
STARLINK-1523,2020-055B,2025-11-24T03:39:40.996512,15.06396296,.0001471,53.0537,240.3962,102.1776,257.9378,0,U,46028,999,29299,.714759E-3,.1038E-3,0
STARLINK-1526,2020-055C,2025-11-24T03:29:03.985728,15.06394174,.00016454,53.0538,240.4227,107.0702,253.0468,0,U,46029,999,29298,.52416096E-3,.7533E-4,0
STARLINK-1555,2020-055F,2025-11-24T04:43:21.887904,15.06399654,.00019383,53.0537,240.1941,118.4525,241.6660,0,U,46032,999,29299,.2108068E-3,.286E-4,0
STARLINK-1556,2020-055G,2025-11-24T04:16:50.648736,15.06392583,.00012331,53.0532,240.2771,100.2692,259.8436,0,U,46033,999,29296,.87504897E-3,.12774E-3,0
STARLINK-1557,2020-055H,2025-11-24T04:22:07.830048,15.06393699,.00016535,53.0549,240.2616,108.0479,252.0690,0,U,46034,999,29296,-.94728658E-4,-.1692E-4,0
STARLINK-1558,2020-055J,2025-11-24T04:32:45.117312,15.06397466,.00014963,53.0543,240.2296,101.7342,258.3815,0,U,46035,999,29299,.20728957E-3,.2807E-4,0
STARLINK-1560,2020-055K,2025-11-24T01:00:27.543744,15.06394374,.00017593,53.0544,240.8906,81.7036,278.4152,0,U,46036,999,29297,.7423786E-3,.10792E-3,0
STARLINK-1567,2020-055M,2025-11-24T02:51:55.025568,15.06395496,.00015297,53.0545,240.5417,106.4927,253.6231,0,U,46038,999,29297,.10130032E-2,.14837E-3,0
STARLINK-1569,2020-055N,2025-11-24T03:02:31.713216,15.06398887,.00018429,53.0536,240.5155,110.8503,249.2684,0,U,46039,999,29297,.38626514E-4,.294E-5,0
STARLINK-1582,2020-055S,2025-11-24T04:48:40.833504,15.06409730,.0001479,53.0534,240.1782,109.4144,250.7005,0,U,46043,999,29298,.64166835E-3,.9291E-4,0
STARLINK-1591,2020-055U,2025-11-24T03:50:18.486816,15.06394418,.00014148,53.0538,240.3601,86.4477,273.6674,0,U,46045,999,29296,.85074137E-3,.12411E-3,0
STARLINK-1524,2020-055W,2025-11-24T02:42:37.842336,15.06348452,.00017614,53.0532,230.5724,109.3604,250.7576,0,U,46047,999,29311,.27950149E-3,.3878E-4,0
STARLINK-1527,2020-055X,2025-11-24T04:12:51.090048,15.06399995,.00014892,53.0545,230.2888,100.7060,259.4097,0,U,46048,999,29310,.75478755E-3,.10979E-3,0
STARLINK-1540,2020-055AA,2025-11-24T03:25:04.899648,15.06392930,.00017415,53.0551,230.4353,92.1989,267.9199,0,U,46051,999,29313,.27457611E-3,.381E-4,0
STARLINK-1541,2020-055AB,2025-11-24T03:03:51.243552,15.06397360,.00014957,53.0536,230.4985,90.3459,269.7701,0,U,46052,999,29309,.34307754E-3,.4832E-4,0
STARLINK-1543,2020-055AC,2025-11-23T23:58:05.323008,15.06389731,.00016708,53.0527,231.0849,61.0579,299.0577,0,U,46053,999,29310,.25368271E-3,.3498E-4,0
STARLINK-1548,2020-055AD,2025-11-24T03:19:47.169696,15.06411896,.00015272,53.0539,230.4531,81.6005,278.5157,0,U,46054,999,29312,.55984551E-3,.807E-4,0
STARLINK-1554,2020-055AE,2025-11-24T02:58:33.055680,15.06396761,.00018378,53.0537,230.5215,91.3990,268.7210,0,U,46055,999,29312,.61865428E-3,.8944E-4,0
STARLINK-1564,2020-055AH,2025-11-24T03:14:33.554112,15.06397254,.00019369,53.0536,230.9317,64.2546,295.8642,0,U,46058,999,29311,.19043326E-3,.2556E-4,0
STARLINK-1570,2020-055AJ,2025-11-24T10:19:05.977920,15.06396692,.0001455,53.0538,229.1524,88.9492,271.1664,0,U,46059,999,29312,.41449E-3,.5897E-4,0
STARLINK-1572,2020-055AK,2025-11-24T10:13:45.796800,15.06381370,.0001422,53.0537,229.1624,88.7960,271.3192,0,U,46060,999,29313,.22905E-3,.313E-4,0
STARLINK-1573,2020-055AL,2025-11-24T03:46:20.004672,15.06398987,.00014917,53.0533,230.4081,82.6074,277.5084,0,U,46061,999,29312,.62718893E-3,.9072E-4,0
STARLINK-1577,2020-055AN,2025-11-24T02:47:54.990816,15.06480457,.00022336,53.0533,230.5532,76.5972,283.5266,0,U,46063,999,29311,.38665554E-2,.57913E-3,0
STARLINK-1583,2020-055AP,2025-11-24T03:35:42.302688,15.06417148,.00016082,53.0529,230.4070,99.3103,260.8068,0,U,46064,999,29312,.99020719E-3,.14505E-3,0
STARLINK-1525,2020-055AR,2025-11-24T09:55:11.794944,15.06424217,.0002338,53.0538,209.2202,84.2399,275.8856,0,U,46066,999,29343,.13486E-2,.19876E-3,0
STARLINK-1536,2020-055AV,2025-11-24T01:25:38.703936,15.06403692,.00015088,53.0524,210.8090,101.1503,258.9656,0,U,46070,999,29339,-.29910345E-4,-.727E-5,0
STARLINK-1542,2020-055AY,2025-11-24T09:12:43.636032,15.06406371,.0001434,53.0541,209.3516,95.9719,264.1434,0,U,46073,999,29343,-.77772E-4,-.144E-4,0
STARLINK-1549,2020-055AZ,2025-11-23T21:42:44.326944,15.06389164,.00013806,53.0523,211.5051,81.4059,278.7087,0,U,46074,999,29335,-.54923245E-4,-.1099E-4,0
STARLINK-1551,2020-055BA,2025-11-24T01:30:59.261760,15.06373737,.0001865,53.0521,210.7895,87.7682,272.3521,0,U,46075,999,29338,.57657013E-3,.8311E-4,0
STARLINK-1552,2020-055BB,2025-11-24T02:08:07.721664,15.06395473,.00015097,53.0537,210.6751,91.3146,268.8016,0,U,46076,999,29337,.30233677E-3,.4224E-4,0
STARLINK-1559,2020-055BC,2025-11-23T22:47:12.530976,15.20000051,.00095118,53.0500,202.3171,82.2790,277.9284,0,U,46077,999,29345,.75420121E-3,.16177E-3,0
STARLINK-1566,2020-055BE,2025-11-24T08:56:48.594624,15.06397516,.000156,53.0528,209.4038,83.1854,276.9313,0,U,46079,999,29343,.15946E-3,.2094E-4,0
STARLINK-1568,2020-055BF,2025-11-24T14:00:01.999008,15.36579034,.0006353,53.0635,171.0296,124.5058,57.5753,0,U,46080,999,591,.23401E-2,.85402E-3,0
STARLINK-1578,2020-055BH,2025-11-24T09:18:04.287168,15.06393927,.0001822,53.0517,209.3370,100.2310,259.8885,0,U,46082,999,29343,.57988E-3,.8365E-4,0
STARLINK-1579,2020-055BJ,2025-11-23T23:00:59.690880,15.06392931,.00013521,53.0536,211.2513,77.2098,282.9042,0,U,46083,999,29336,.22824468E-3,.3119E-4,0
STARLINK-1585,2020-057A,2025-11-24T10:35:41.468352,15.44205600,.000544,53.0536,40.4859,6.1963,353.9109,0,U,46117,999,29060,.22516E-2,.106056E-2,0
STARLINK-1593,2020-057C,2025-11-24T11:11:39.957216,15.42467025,.0002011,53.0552,60.6521,314.3972,45.6867,0,U,46119,999,29158,.86535E-3,.37824E-3,0
STARLINK-1601,2020-057D,2025-11-24T14:00:01.999008,15.51886788,.0007161,53.0528,58.2747,331.7147,240.4088,0,U,46120,999,583,.23886E-2,.148026E-2,0
STARLINK-1605,2020-057G,2025-11-24T14:00:01.999008,15.56467791,.0007467,53.0458,3.3841,299.6768,132.8364,0,U,46123,999,590,.3001E-2,.222065E-2,0
STARLINK-1614,2020-057H,2025-11-24T14:00:01.999008,15.57724421,.0006729,53.0448,2.9859,302.6287,288.8649,0,U,46124,999,597,.29524E-2,.229119E-2,0
STARLINK-1621,2020-057L,2025-11-24T11:29:53.267136,15.44487365,.0007659,53.0512,34.7092,288.4339,71.5833,0,U,46127,999,29068,.13708E-2,.6471E-3,0
STARLINK-1622,2020-057M,2025-11-24T10:26:40.575840,15.36950726,.0001844,53.0327,9.1574,249.2080,110.8725,0,U,46128,999,29104,.25853E-2,.95617E-3,0
STARLINK-1623,2020-057N,2025-11-24T08:38:13.516224,15.06408400,.000124,53.0559,29.4620,120.7897,239.3214,0,U,46129,999,29075,-.23768E-3,-.3821E-4,0
STARLINK-1624,2020-057P,2025-11-24T11:11:19.738752,15.43732028,.0009252,53.0538,20.6161,2.6139,357.4913,0,U,46130,999,29213,.17001E-2,.78492E-3,0
STARLINK-1625,2020-057Q,2025-11-24T11:33:05.266080,15.42845301,.0003752,53.0553,40.5704,347.9054,12.1860,0,U,46131,999,29186,.17657E-2,.79038E-3,0
STARLINK-1643,2020-057V,2025-11-24T10:04:08.249952,16.02635457,.0007835,53.0316,6.1305,16.3796,343.7486,0,U,46136,999,29108,.15316E-2,.933633E-2,.4481E-3
STARLINK-1596,2020-057AA,2025-11-24T07:55:07.710240,15.29971412,.0005348,53.0484,7.1582,289.4096,70.6325,0,U,46141,999,29106,.15735E-2,.46222E-3,0
STARLINK-1597,2020-057AB,2025-11-24T06:52:05.800800,15.06394105,.0001719,53.0563,69.7842,148.8207,211.2884,0,U,46142,999,29017,-.17609E-3,-.2903E-4,0
STARLINK-1606,2020-057AD,2025-11-24T09:22:22.718208,15.38202829,.0006691,53.0560,41.6799,347.2504,12.8329,0,U,46144,999,27883,.20532E-2,.78879E-3,0
STARLINK-1608,2020-057AF,2025-11-23T13:37:03.747936,15.06392582,.00013059,53.0550,73.0185,99.1706,260.9430,0,U,46146,999,29007,.53516953E-4,.516E-5,0
STARLINK-1629,2020-057AK,2025-11-24T10:34:51.430656,15.55340719,.0007062,53.0305,26.6811,252.0007,108.0234,0,U,46150,999,29080,.92881E-3,.6429E-3,0
STARLINK-1642,2020-057AP,2025-11-24T14:00:01.999008,15.52697945,.0003513,53.0484,34.5894,261.5302,148.4405,0,U,46154,999,595,.27531E-2,.176263E-2,0
STARLINK-1667,2020-057AQ,2025-11-24T09:39:30.574080,15.36450246,.0001582,53.0343,9.6545,303.5117,56.5734,0,U,46155,999,29227,.26705E-2,.97217E-3,0
STARLINK-1545,2020-057AR,2025-11-24T09:22:52.056192,15.36510227,.0007611,53.0539,42.4277,348.3563,11.7261,0,U,46156,999,29182,.19594E-2,.71173E-3,0
STARLINK-1587,2020-057AS,2025-11-24T14:00:01.999008,15.46796062,.0011075,53.0501,13.3466,332.0037,285.9259,0,U,46157,999,594,.33869E-2,.176446E-2,0
STARLINK-1595,2020-057AU,2025-11-23T14:35:26.658816,15.06392347,.00009803,53.0543,72.8365,97.1617,262.9484,0,U,46159,999,29133,-.11269725E-4,-.449E-5,0
STARLINK-1598,2020-057AV,2025-11-24T09:28:38.786304,15.06400183,.0001,53.0543,49.2994,63.9552,296.1540,0,U,46160,999,29172,.10942E-3,.1349E-4,0
STARLINK-1612,2020-057AZ,2025-11-24T10:21:47.272032,15.43599452,.0005604,53.0458,5.1571,266.9517,93.0847,0,U,46164,999,29236,.26522E-2,.122726E-2,0
STARLINK-1626,2020-057BC,2025-11-24T10:29:41.110368,15.06396419,.0001045,53.0572,69.1095,92.7645,267.3464,0,U,46167,999,29020,.13756E-4,-.76E-6,0
STARLINK-1627,2020-057BD,2025-11-24T08:18:08.004672,15.38009965,.0008089,53.0538,12.5508,7.9394,352.1735,0,U,46168,999,29098,.25068E-2,.96035E-3,0
STARLINK-1633,2020-057BG,2025-11-24T11:13:54.464736,15.36674795,.0007394,53.0530,41.8347,343.2831,16.7926,0,U,46171,999,29184,.19433E-2,.70955E-3,0
STARLINK-1635,2020-057BH,2025-11-24T10:47:18.193632,15.36739888,.0006413,53.0540,41.5692,341.8760,18.2013,0,U,46172,999,29184,.19851E-2,.72644E-3,0
STARLINK-1640,2020-057BJ,2025-11-24T06:36:09.033120,15.06391866,.0001229,53.0548,69.8413,87.1163,272.9967,0,U,46173,999,29017,.69148E-4,.749E-5,0
STARLINK-1641,2020-057BK,2025-11-24T10:41:56.117760,15.27048614,.00023,53.0534,63.7963,53.3819,306.7390,0,U,46174,999,29027,.52077E-3,.13683E-3,0
STARLINK-1734,2020-062A,2025-11-24T14:00:01.999008,15.80405462,.0002138,53.0189,18.2683,323.2742,335.3223,0,U,46325,999,602,.18162E-2,.365478E-2,0
STARLINK-1654,2020-062B,2025-11-24T14:00:01.999008,15.40350932,.00017,53.0527,121.4495,244.1296,13.0744,0,U,46326,999,590,.283E-2,.117364E-2,0
STARLINK-1686,2020-062D,2025-11-24T09:50:40.963776,15.38971625,.0003055,53.0515,102.0439,263.4787,96.5868,0,U,46328,999,28882,.29869E-2,.118415E-2,0
STARLINK-1695,2020-062E,2025-11-24T09:26:00.300192,15.06395980,.0001271,53.0541,109.3134,89.8215,270.2919,0,U,46329,999,28871,.12546E-3,.1588E-4,0
STARLINK-1710,2020-062F,2025-11-24T14:00:01.999008,15.50676988,.0004597,53.0441,79.7849,184.8308,83.5141,0,U,46330,999,563,.26217E-2,.155711E-2,0
STARLINK-1719,2020-062G,2025-11-24T11:18:08.651808,15.34999351,.0005019,53.0522,121.1174,207.4565,152.6172,0,U,46331,999,28856,.31621E-2,.11016E-2,0
STARLINK-1723,2020-062J,2025-11-24T14:00:01.999008,15.43855604,.000261,53.0521,121.6077,264.8592,43.9861,0,U,46333,999,588,.28561E-2,.133489E-2,0
STARLINK-1727,2020-062L,2025-11-23T17:04:18.047136,15.38728238,.00017318,53.0550,127.1312,237.8039,122.2796,0,U,46335,999,28841,.27327645E-2,.10728E-2,0
STARLINK-1738,2020-062M,2025-11-24T14:00:01.999008,15.49285444,.0007616,53.0450,80.4995,126.1402,48.6309,0,U,46336,999,589,.2599E-2,.146864E-2,0
STARLINK-1750,2020-062N,2025-11-24T14:00:01.999008,15.48029422,.0006316,53.0476,92.4277,208.7992,272.0759,0,U,46337,999,584,.23223E-2,.125135E-2,0
STARLINK-1752,2020-062P,2025-11-24T14:00:01.999008,15.43244680,.0003128,53.0525,121.9284,279.7034,125.8351,0,U,46338,999,588,.27092E-2,.123858E-2,0
STARLINK-1759,2020-062R,2025-11-24T14:00:01.999008,15.32705653,.0006257,53.0334,112.4505,150.8490,193.1388,0,U,46340,999,585,.25054E-2,.80781E-3,0
STARLINK-1762,2020-062T,2025-11-23T16:34:52.368960,15.06396704,.00014075,53.0537,132.4652,97.4648,262.6501,0,U,46342,999,28833,.579727E-6,-.273E-5,0
STARLINK-1764,2020-062U,2025-11-24T14:00:01.999008,15.37719496,.0003091,53.0533,102.4945,298.7016,72.8892,0,U,46343,999,588,.2353E-2,.89119E-3,0
STARLINK-1765,2020-062V,2025-11-24T14:00:01.999008,15.45015942,.0004152,53.0495,96.1882,244.1721,0.0687,0,U,46344,999,588,.23358E-2,.113206E-2,0
STARLINK-1767,2020-062W,2025-11-24T14:00:01.999008,15.57939978,.0005413,53.0429,97.2928,150.9155,333.5465,0,U,46345,999,571,.20578E-2,.159392E-2,0
STARLINK-1547,2020-062Y,2025-11-24T06:31:09.218208,15.37330420,.000476,53.0477,64.6146,217.3512,142.7160,0,U,46347,999,28932,.30191E-2,.113401E-2,0
STARLINK-1553,2020-062Z,2025-11-24T07:59:46.632768,15.30110297,.0006508,53.0408,80.3711,171.0953,189.0163,0,U,46348,999,28912,.18803E-2,.55626E-3,0
STARLINK-1575,2020-062AA,2025-11-24T11:34:20.193024,15.46056481,.000819,53.0408,56.8768,179.3754,180.7264,0,U,46349,999,28946,.25209E-2,.126979E-2,0
STARLINK-1646,2020-062AC,2025-11-24T09:41:55.280256,15.06398988,.0001372,53.0560,109.2607,77.3870,282.7273,0,U,46351,999,28873,.69354E-4,.752E-5,0
STARLINK-1653,2020-062AD,2025-11-23T16:51:16.833888,15.32035534,.00014965,53.0530,106.5952,277.2839,82.7991,0,U,46352,999,28870,.29290729E-2,.92638E-3,0
STARLINK-1656,2020-062AE,2025-11-24T10:48:17.313696,15.06377019,.0001972,53.0539,129.0562,67.3804,292.7393,0,U,46353,999,28844,.16596E-3,.219E-4,0
STARLINK-1657,2020-062AF,2025-11-24T14:00:01.999008,15.42381135,.000346,53.0519,120.3128,262.6149,10.0942,0,U,46354,999,577,.28612E-2,.127144E-2,0
STARLINK-1661,2020-062AG,2025-11-23T17:59:46.298688,15.06394065,.00014216,53.0537,132.1992,93.2748,266.8404,0,U,46355,999,28834,-.52345415E-3,-.8068E-4,0
STARLINK-1665,2020-062AH,2025-11-24T10:32:51.345888,15.38514438,.0002187,53.0520,122.2406,230.2555,129.8255,0,U,46356,999,28854,.35334E-2,.138432E-2,0
STARLINK-1666,2020-062AJ,2025-11-24T10:08:27.816288,15.06395486,.0001449,53.0533,109.1769,112.4873,247.6270,0,U,46357,999,28872,.1092E-3,.1345E-4,0
STARLINK-1707,2020-062AL,2025-11-24T06:15:55.190016,15.37449914,.0003487,53.0354,60.3770,214.6780,145.3996,0,U,46359,999,28939,.28328E-2,.106684E-2,0
STARLINK-1726,2020-062AP,2025-11-24T14:00:01.999008,15.47686748,.0004417,53.0512,56.7779,210.9154,332.1664,0,U,46362,999,594,.25703E-2,.137068E-2,0
STARLINK-1651,2020-062AT,2025-11-24T12:00:02.000160,15.47734202,.0007528,53.0468,68.0874,257.2295,158.9522,0,U,46366,999,588,.20017E-2,.106469E-2,0
STARLINK-1724,2020-062BC,2025-11-24T12:00:02.000160,15.33450703,.0002305,53.0362,66.8038,162.5604,245.2455,0,U,46375,999,589,.20313E-2,.6683E-3,0
STARLINK-1742,2020-062BD,2025-11-24T10:46:45.225120,15.45074404,.0006862,53.0376,49.4299,167.2430,192.8751,0,U,46376,999,28956,.4963E-3,.23497E-3,0
STARLINK-1769,2020-062BK,2025-11-24T12:00:02.000160,15.55616231,.0007951,53.0475,59.6206,220.3170,74.0226,0,U,46382,999,594,.19372E-2,.137282E-2,0
STARLINK-1770,2020-062BL,2025-11-24T12:00:02.000160,15.42352245,.0005705,53.0489,102.9735,184.4239,7.5000,0,U,46383,999,591,.17188E-2,.75649E-3,0
STARLINK-1771,2020-062BM,2025-11-24T11:14:56.844672,15.30205620,.0003647,53.0475,122.0684,201.9184,158.1659,0,U,46384,999,28854,.18811E-2,.55793E-3,0
STARLINK-1648,2020-070B,2025-11-24T09:39:21.824352,15.43126278,.0005768,53.0540,281.5295,80.9901,279.1756,0,U,46533,999,28374,.77839E-3,.34749E-3,0
STARLINK-1663,2020-070D,2025-11-24T12:00:02.000160,15.39468241,.0008091,53.0535,281.3729,71.2389,121.9526,0,U,46535,999,580,.2122E-2,.85091E-3,0
STARLINK-1672,2020-070F,2025-11-24T11:05:05.477280,15.40370706,.0006195,53.0542,281.2379,83.1034,277.0674,0,U,46537,999,28375,.12987E-2,.53249E-3,0
STARLINK-1678,2020-070G,2025-11-24T06:09:38.473056,15.47750011,.0000986,53.0505,261.8908,192.3113,167.7870,0,U,46538,999,28400,.11442E-2,.6029E-3,0
STARLINK-1687,2020-070K,2025-11-24T01:32:04.178400,15.48070495,.00165166,53.0501,255.0000,68.7101,291.5667,0,U,46541,999,28408,.23290124E-2,.126239E-2,0
STARLINK-1692,2020-070L,2025-11-24T12:00:02.000160,15.93458846,.0004289,53.0358,219.7102,130.2814,1.0372,0,U,46542,999,596,.15885E-2,.579256E-2,.14619E-3
STARLINK-1700,2020-070T,2025-11-24T12:00:02.000160,15.63657415,.0006356,53.0391,233.8490,84.8678,216.0060,0,U,46549,999,592,.19146E-2,.185418E-2,0
STARLINK-1664,2020-070X,2025-11-24T05:01:58.000512,15.06401640,.00019023,53.0548,260.1473,73.5554,286.5644,0,U,46553,999,28402,.14241966E-2,.20997E-3,0
STARLINK-1676,2020-070AA,2025-11-24T03:33:23.863104,15.31146122,.0006971,53.0576,284.3901,65.3508,294.8218,0,U,46556,999,28368,.31287131E-2,.96365E-3,0
STARLINK-1679,2020-070AB,2025-11-24T05:36:48.123648,15.33507497,.0009718,53.0575,266.6545,78.9120,281.2973,0,U,46557,999,28393,.21071E-2,.69572E-3,0
STARLINK-1680,2020-070AC,2025-11-24T01:27:31.605408,15.43698922,.00116887,53.0508,263.3453,56.9936,303.2191,0,U,46558,999,28394,.83476227E-3,.38114E-3,0
STARLINK-1681,2020-070AD,2025-11-24T03:00:19.420992,15.42459768,.00144477,53.0596,227.3292,56.6490,303.5895,0,U,46559,999,28448,.21244439E-2,.94452E-3,0
STARLINK-1714,2020-070AG,2025-11-24T05:44:56.999040,15.31120774,.0005724,53.0530,254.9995,73.7367,286.4262,0,U,46562,999,28410,.21707E-2,.66411E-3,0
STARLINK-1730,2020-070AH,2025-11-24T01:56:17.766816,15.26314226,.00052604,53.0388,257.6691,50.2319,309.9141,0,U,46563,999,28405,.17770783E-2,.46705E-3,0
STARLINK-1733,2020-070AJ,2025-11-24T10:13:35.073696,15.42513492,.0009978,53.0540,257.8378,91.9980,268.2168,0,U,46564,999,28406,.20145E-2,.89478E-3,0
STARLINK-1735,2020-070AK,2025-11-24T05:19:03.159840,15.37987750,.00054377,53.0527,264.5592,99.4716,260.6901,0,U,46565,999,28396,.23002177E-2,.87884E-3,0
