name_sat,x,y,z,t,firing,detected_by_GS,nom_station
Sat_real_5,14479647.126973,15717835.467595,28878292.258002,80040.567000,0,false,
Sat_real_5,14411835.768054,15772565.658106,28742407.667108,80100.567000,0,false,
Sat_real_5,14343574.240979,15826803.170393,28605625.186201,80160.567000,0,false,
Sat_real_5,14274860.403669,15880541.593847,28467940.562492,80220.567000,0,false,
Sat_real_5,14205692.086244,15933774.409217,28329349.488123,80280.567000,0,false,
Sat_real_5,14136067.090603,15986494.985973,28189847.599334,80340.567000,0,false,
Sat_real_5,14065983.189987,16038696.579600,28049430.475606,80400.567000,0,false,
Sat_real_5,13995438.128541,16090372.328803,27908093.638797,80460.567000,0,false,
Sat_real_5,13924429.620865,16141515.252626,27765832.552256,80520.567000,0,false,
Sat_real_5,13852955.351554,16192118.247487,27622642.619923,80580.567000,0,false,
Sat_real_5,13781012.974736,16242174.084118,27478519.185415,80640.567000,0,false,
Sat_real_5,13708600.113598,16291675.404411,27333457.531094,80700.567000,0,false,
Sat_real_5,13635714.359902,16340614.718165,27187452.877117,80760.567000,0,false,
Sat_real_5,13562353.273496,16388984.399730,27040500.380474,80820.567000,0,false,
Sat_real_5,13488514.381817,16436776.684544,26892595.134004,80880.567000,0,false,
Sat_real_5,13414195.179376,16483983.665563,26743732.165398,80940.567000,0,false,
Sat_real_5,13339393.127251,16530597.289570,26593906.436183,81000.567000,0,false,
Sat_real_5,13264105.652552,16576609.353370,26443112.840690,81060.567000,0,false,
Sat_real_5,13188330.147895,16622011.499860,26291346.205002,81120.567000,0,false,
Sat_real_5,13112063.970850,16666795.213967,26138601.285889,81180.567000,0,false,
Sat_real_5,13035304.443396,16710951.818455,25984872.769719,81240.567000,0,false,
Sat_real_5,12958048.851351,16754472.469596,25830155.271362,81300.567000,0,false,
Sat_real_5,12880294.443810,16797348.152684,25674443.333060,81360.567000,0,false,
Sat_real_5,12802038.432556,16839569.677417,25517731.423298,81420.567000,0,false,
Sat_real_5,12723277.991477,16881127.673100,25360013.935644,81480.567000,0,false,
Sat_real_5,12644010.255964,16922012.583708,25201285.187573,81540.567000,0,false,
Sat_real_5,12564232.322303,16962214.662757,25041539.419283,81600.567000,0,false,
Sat_real_5,12483941.247059,17001723.968015,24880770.792480,81660.567000,0,false,
Sat_real_5,12403134.046450,17040530.356020,24718973.389155,81720.567000,0,false,
Sat_real_5,12321807.695711,17078623.476406,24556141.210344,81780.567000,0,false,
Sat_real_5,12239959.128452,17115992.766032,24392268.174865,81840.567000,0,false,
Sat_real_5,12157585.236003,17152627.442900,24227348.118041,81900.567000,0,false,
Sat_real_5,12074682.866751,17188516.499855,24061374.790414,81960.567000,0,false,
Sat_real_5,11991248.825479,17223648.698059,23894341.856434,82020.567000,0,false,
Sat_real_5,11907279.872676,17258012.560226,23726242.893135,82080.567000,0,false,
Sat_real_5,11822772.723864,17291596.363613,23557071.388802,82140.567000,0,false,
Sat_real_5,11737724.048896,17324388.132747,23386820.741620,82200.567000,0,false,
Sat_real_5,11652130.471260,17356375.631889,23215484.258308,82260.567000,0,false,
Sat_real_5,11565988.567372,17387546.357209,23043055.152750,82320.567000,0,false,
Sat_real_5,11479294.865867,17417887.528673,22869526.544603,82380.567000,0,false,
Sat_real_5,11392045.846872,17447386.081615,22694891.457907,82440.567000,0,false,
Sat_real_5,11304237.941293,17476028.657994,22519142.819679,82500.567000,0,false,
Sat_real_5,11215867.530084,17503801.597311,22342273.458505,82560.567000,0,false,
Sat_real_5,11126930.943515,17530690.927168,22164276.103127,82620.567000,0,false,
Sat_real_5,11037424.460441,17556682.353470,21985143.381019,82680.567000,0,false,
Sat_real_5,10947344.307570,17581761.250231,21804867.816979,82740.567000,0,false,
Sat_real_5,10856686.658727,17605912.648976,21623441.831705,82800.567000,0,false,
Sat_real_5,10765447.634122,17629121.227726,21440857.740385,82860.567000,0,false,
Sat_real_5,10673623.299618,17651371.299532,21257107.751293,82920.567000,0,false,
Sat_real_5,10581209.666006,17672646.800542,21072183.964396,82980.567000,0,false,
Sat_real_5,10488202.688286,17692931.277588,20886078.369968,83040.567000,0,false,
Sat_real_5,10394598.264952,17712207.875254,20698782.847238,83100.567000,0,false,
Sat_real_5,10300392.237293,17730459.322403,20510289.163041,83160.567000,0,false,
Sat_real_5,10205580.388697,17747667.918149,20320588.970512,83220.567000,0,false,
Sat_real_5,10110158.443983,17763815.517226,20129673.807805,83280.567000,0,false,
Sat_real_5,10014122.068738,17778883.514738,19937535.096852,83340.567000,0,false,
Sat_real_5,9917466.868684,17792852.830259,19744164.142170,83400.567000,0,false,
Sat_real_5,9820188.389063,17805703.891230,19549552.129719,83460.567000,0,false,
Sat_real_5,9722282.114058,17817416.615647,19353690.125815,83520.567000,0,false,
Sat_real_5,9623743.466239,17827970.393978,19156569.076125,83580.567000,0,false,
Sat_real_5,9524567.806053,17837344.070278,18958179.804726,83640.567000,0,false,
Sat_real_5,9424750.431349,17845515.922461,18758513.013267,83700.567000,0,false,
Sat_real_5,9324286.576960,17852463.641677,18557559.280219,83760.567000,0,false,
Sat_real_5,9223171.414335,17858164.310760,18355309.060249,83820.567000,0,false,
Sat_real_5,9121400.051230,17862594.381674,18151752.683720,83880.567000,0,false,
Sat_real_5,9018967.531475,17865729.651924,17946880.356329,83940.567000,0,false,
Sat_real_5,8915868.834811,17867545.239863,17740682.158912,84000.567000,0,false,
Sat_real_5,8812098.876821,17868015.558834,17533148.047425,84060.567000,0,false,
Sat_real_5,8707652.508953,17867114.290087,17324267.853127,84120.567000,0,false,
Sat_real_5,8602524.518653,17864814.354395,17114031.282983,84180.567000,0,false,
Sat_real_5,8496709.629617,17861087.882304,16902427.920318,84240.567000,0,false,
Sat_real_5,8390202.502182,17855906.182921,16689447.225747,84300.567000,0,false,
Sat_real_5,8282997.733860,17849239.711183,16475078.538407,84360.567000,0,false,
Sat_real_5,8175089.860040,17841058.033488,16259311.077532,84420.567000,0,false,
Sat_real_5,8066473.354877,17831329.791611,16042133.944402,84480.567000,0,false,
Sat_real_5,7957142.632381,17820022.664797,15823536.124716,84540.567000,0,false,
Sat_real_5,7847092.047737,17807103.329926,15603506.491419,84600.567000,0,false,
Sat_real_5,7736315.898866,17792537.419620,15382033.808041,84660.567000,0,false,
Sat_real_5,7624808.428280,17776289.478191,15159106.732615,84720.567000,0,false,
Sat_real_5,7512563.825227,17758322.915269,14934713.822204,84780.567000,0,false,
Sat_real_5,7399576.228194,17738599.956991,14708843.538140,84840.567000,0,false,
Sat_real_5,7285839.727772,17717081.594580,14481484.252019,84900.567000,0,false,
Sat_real_5,7171348.369950,17693727.530172,14252624.252548,84960.567000,0,false,
Sat_real_5,7056096.159869,17668496.119689,14022251.753342,85020.567000,0,false,
Sat_real_5,6940077.066086,17641344.312592,13790354.901746,85080.567000,0,false,
Sat_real_5,6823285.025407,17612227.588304,13556921.788826,85140.567000,0,false,
Sat_real_5,6705713.948351,17581099.889088,13321940.460623,85200.567000,0,false,
Sat_real_5,6587357.725307,17547913.549155,13085398.930822,85260.567000,0,false,
Sat_real_5,6468210.233463,17512619.219738,12847285.194989,85320.567000,0,false,
Sat_real_5,6348265.344592,17475165.789884,12607587.246534,85380.567000,0,false,
Sat_real_5,6227516.933786,17435500.302669,12366293.094602,85440.567000,0,false,
Sat_real_5,6105958.889242,17393567.866522,12123390.784089,85500.567000,0,false,
Sat_real_5,5983585.123209,17349311.561356,11878868.418005,85560.567000,0,false,
Sat_real_5,5860389.584239,17302672.339103,11632714.182486,85620.567000,0,false,
Sat_real_5,5736366.270870,17253588.918324,11384916.374683,85680.567000,0,false,
Sat_real_5,5611509.246913,17201997.672452,11135463.433906,85740.567000,0,false,
Sat_real_5,5485812.658514,17147832.511234,10884343.976349,85800.567000,0,false,
Sat_real_5,5359270.753180,17091024.754919,10631546.833784,85860.567000,0,false,
Sat_real_5,5231877.901032,17031503.000649,10377061.096744,85920.567000,0,false,
Sat_real_5,5103628.618478,16969192.980544,10120876.162603,85980.567000,0,false,
Sat_real_5,4974517.594646,16904017.410875,9862981.789206,86040.567000,0,false,
Sat_real_5,4844539.720843,16835895.831699,9603368.154625,86100.567000,0,false,
Sat_real_5,4713690.123408,16764744.436303,9342025.923738,86160.567000,0,false,
Sat_real_5,4581964.200392,16690475.889698,9078946.322532,86220.567000,0,false,
Sat_real_5,4449357.662443,16612999.135437,8814121.220888,86280.567000,0,false,
Sat_real_5,4315866.578476,16532219.189896,8547543.224987,86340.567000,0,false,
Sat_real_5,4181487.426638,16448036.923156,8279205.780405,86400.567000,0,false,
Sat_real_5,4046217.151204,16360348.825558,8009103.287132,86460.567000,0,false,
Sat_real_5,3910053.226217,16269046.758909,7737231.228179,86520.567000,0,false,
Sat_real_5,3772993.726551,16174017.691318,7463586.313125,86580.567000,0,false,
Sat_real_5,3635037.407460,16075143.414529,7188166.638740,86640.567000,0,false,
Sat_real_5,3496183.793571,15972300.242596,6910971.868607,86700.567000,0,false,
Sat_real_5,3356433.278473,15865358.690668,6632003.434057,86760.567000,0,false,
Sat_real_5,3215787.236444,15754183.132658,6351264.759518,86820.567000,0,false,
Sat_real_5,3074248.147573,15638631.436422,6068761.514793,86880.567000,0,false,
Sat_real_5,2931819.738275,15518554.575262,5784501.898279,86940.567000,0,false,
Sat_real_5,2788507.139007,15393796.214295,5498496.954762,87000.567000,0,false,
Sat_real_5,2644317.061375,15264192.270414,5210760.932166,87060.567000,0,false,
Sat_real_5,2499257.997552,15129570.444826,4921311.683134,87120.567000,0,false,
Sat_real_5,2353340.444412,14989749.726676,4630171.116252,87180.567000,0,false,
Sat_real_5,2206577.156209,14844539.867305,4337365.704584,87240.567000,0,false,
Sat_real_5,2058983.429253,14693740.824076,4042927.058469,87300.567000,0,false,
Sat_real_5,1910577.422786,14537142.173367,3746892.570976,87360.567000,0,false,
Sat_real_5,1761380.521705,14374522.493818,3449306.147342,87420.567000,0,false,
Sat_real_5,1611417.745709,14205648.719336,3150219.027586,87480.567000,0,false,
Sat_real_5,1460718.212245,14030275.465322,2849690.717037,87540.567000,0,false,
Sat_real_5,1309315.659855,13848144.329853,2547790.038027,87600.567000,0,false,
Sat_real_5,1157249.039941,13658983.174035,2244596.318806,87660.567000,0,false,
Sat_real_5,1004563.187626,13462505.391112,1940200.741032,87720.567000,0,false,
Sat_real_5,851309.580327,13258409.169052,1634707.863104,87780.567000,0,false,
Sat_real_5,697547.197623,13046376.764515,1328237.346526,87840.567000,0,false,
Sat_real_5,543343.494530,12826073.801125,1020925.909481,87900.567000,0,false,
Sat_real_5,388775.502500,12597148.613130,712929.536321,87960.567000,0,false,
Sat_real_5,233931.076491,12359231.673030,404425.979576,88020.567000,0,false,
Sat_real_5,78910.302677,12111935.126798,95617.583620,88080.567000,0,false,
Sat_real_5,-76172.912078,11854852.501489,-213265.527855,88140.567000,0,false,
Sat_real_5,-231189.050796,11587558.634997,-521961.864265,88200.567000,0,false,
Sat_real_5,-385990.977289,11309609.902495,-830174.541174,88260.567000,0,false,
Sat_real_5,-540411.687190,11020544.865682,-1137566.773854,88320.567000,0,false,
Sat_real_5,-694261.803862,10719885.425414,-1443756.861065,88380.567000,0,false,
Sat_real_5,-847326.808529,10407138.674681,-1748312.638365,88440.567000,0,false,
Sat_real_5,-999363.998875,10081799.601797,-2050745.389925,88500.567000,0,false,
Sat_real_5,-1150099.181557,9743354.857228,-2350503.230505,88560.567000,0,false,
Sat_real_5,-1299223.136572,9391287.918399,-2646964.034969,88620.567000,0,false,
Sat_real_5,-1446387.888153,9025085.853486,-2939427.985552,88680.567000,0,false,
Sat_real_5,-1591202.896282,8644248.134042,-3227109.967587,88740.567000,0,false,
Sat_real_5,-1733231.285851,8248297.797448,-3509132.049666,88800.567000,0,false,
Sat_real_5,-1871986.299622,7836795.346694,-3784516.423367,88860.567000,0,false,
Sat_real_5,-2006928.316663,7409355.863604,-4052179.490592,88920.567000,0,false,
Sat_real_5,-2137462.720530,6965669.480993,-4310927.669865,88980.567000,0,false,
Sat_real_5,-2262939.167706,6505525.465907,-4559456.028786,89040.567000,0,false,
Sat_real_5,-2382652.786045,6028839.748509,-4796350.806439,89100.567000,0,false,
Sat_real_5,-2495847.954242,5535685.507224,-5020097.133001,89160.567000,0,false,
Sat_real_5,-2601725.447695,5026325.680961,-5229093.522198,89220.567000,0,false,
Sat_real_5,-2699453.593715,4501245.868955,-5421674.424110,89280.567000,0,false,
Sat_real_5,-2788183.821946,3961185.208927,-5596141.606440,89340.567000,0,false,
Sat_real_5,-2867071.058866,3407162.049543,-5750805.255296,89400.567000,0,false,
Sat_real_5,-2935298.862274,2840490.892804,-5884034.570792,89460.567000,0,false,
Sat_real_5,-2992107.688989,2262786.734564,-5994314.604046,89520.567000,0,false,
Sat_real_5,-3036825.752161,1675952.978320,-6080308.216627,89580.567000,0,false,
Sat_real_5,-3068899.208583,1082151.825809,-6140916.595631,89640.567000,0,false,
Sat_real_5,-3087919.675593,483755.156573,-6175334.282994,89700.567000,0,false,
Sat_real_5,-3093645.736422,-116721.263094,-6183092.021444,89760.567000,0,false,
Sat_real_5,-3086016.080510,-716694.770780,-6164082.714566,89820.567000,0,false,
Sat_real_5,-3065152.829260,-1313599.650630,-6118567.610499,89880.567000,0,false,
Sat_real_5,-3031354.443139,-1904970.185398,-6047161.529807,89940.567000,0,false,
Sat_real_5,-2985079.186145,-2488512.573914,-5950799.147577,90000.567000,0,false,
Sat_real_5,-2926921.343673,-3062164.591928,-5830686.766868,90060.567000,0,false,
Sat_real_5,-2857582.204024,-3624137.017028,-5688243.677305,90120.567000,0,false,
Sat_real_5,-2777839.517022,-4172936.067124,-5525040.591343,90180.567000,0,false,
Sat_real_5,-2688517.912965,-4707367.532137,-5342740.159973,90240.567000,0,false,
Sat_real_5,-2590461.067723,-5226527.836606,-5143041.113298,90300.567000,0,false,
Sat_real_5,-2484508.921194,-5729782.686647,-4927632.660223,90360.567000,0,false,
Sat_real_5,-2371478.775639,-6216738.905345,-4698156.744560,90420.567000,0,false,
Sat_real_5,-2252151.465487,-6687212.479425,-4456180.522294,90480.567000,0,false,
Sat_real_5,-2127262.132007,-7141195.764932,-4203178.097504,90540.567000,0,false,
Sat_real_5,-1997493.884973,-7578825.435094,-3940518.053785,90600.567000,0,false,
Sat_real_5,-1863475.272527,-8000353.235907,-3669458.611816,90660.567000,0,false,
Sat_real_5,-1725779.760237,-8406119.826346,-3391146.796738,90720.567000,0,false,
Sat_real_5,-1584926.976022,-8796532.216887,-3106621.122255,90780.567000,0,false,
Sat_real_5,-1441385.138366,-9172044.693472,-2816816.621023,90840.567000,0,false,
Sat_real_5,-1295574.224814,-9533143.119710,-2522571.332171,90900.567000,0,false,
Sat_real_5,-1147869.548092,-9880332.190111,-2224633.581836,90960.567000,0,false,
Sat_real_5,-998605.513661,-10214125.267687,-1923669.605621,91020.567000,0,true,Nairobi
Sat_real_5,-848079.355834,-10535036.463008,-1620271.108477,91080.567000,0,true,Nairobi
Sat_real_5,-696554.762987,-10843574.577932,-1314962.586040,91140.567000,0,true,Nairobi
Sat_real_5,-544265.289536,-11140238.526357,-1008208.205317,91200.567000,0,true,Nairobi
Sat_real_5,-391417.531043,-11425514.015223,-700418.199357,91260.567000,0,true,Nairobi
Sat_real_5,-238194.043558,-11699871.225438,-391954.740264,91320.567000,0,true,Nairobi
Sat_real_5,-84755.988239,-11963763.243398,-83137.254719,91380.567000,0,true,Nairobi
Sat_real_5,68754.478307,-12217625.136654,225752.775982,91440.567000,0,true,Nairobi
Sat_real_5,222212.061143,-12461873.471697,534467.515938,91500.567000,0,true,Nairobi
Sat_real_5,375506.413103,-12696906.208171,842788.937052,91560.567000,0,true,Nairobi
Sat_real_5,528540.430422,-12923102.871196,1150525.403917,91620.567000,0,true,Nairobi
Sat_real_5,681228.739584,-13140824.906050,1457508.643702,91680.567000,0,true,Nairobi
Sat_real_5,833496.356859,-13350416.191318,1763591.063551,91740.567000,0,true,Nairobi
Sat_real_5,985277.500321,-13552203.639060,2068643.374457,91800.567000,0,true,Nairobi
Sat_real_5,1136514.539981,-13746497.866019,2372552.492602,91860.567000,0,true,Nairobi
Sat_real_5,1287157.070087,-13933593.906199,2675219.685947,91920.567000,0,true,Nairobi
Sat_real_5,1437161.088303,-14113771.935640,2976558.935163,91980.567000,0,true,Nairobi
Sat_real_5,1586488.271439,-14287298.006119,3276495.488161,92040.567000,0,false,
Sat_real_5,1735105.334119,-14454424.766893,3574964.580790,92100.567000,0,false,
Sat_real_5,1882983.462298,-14615392.172567,3871910.307401,92160.567000,0,false,
Sat_real_5,2030097.812460,-14770428.170088,4167284.622904,92220.567000,0,false,
Sat_real_5,2176427.067671,-14919749.357925,4461046.458520,92280.567000,0,false,
Sat_real_5,2321953.045111,-15063561.618815,4753160.940503,92340.567000,0,false,
Sat_real_5,2466660.347622,-15202060.721486,5043598.696795,92400.567000,0,false,
Sat_real_5,2610536.054981,-15335432.892766,5332335.243057,92460.567000,0,false,
Sat_real_5,2753569.450079,-15463855.359647,5619350.438390,92520.567000,0,false,
Sat_real_5,2895751.775315,-15587496.860820,5904628.001362,92580.567000,0,false,
Sat_real_5,3037076.016426,-15706518.129681,6188155.080778,92640.567000,0,false,
Sat_real_5,3177536.709853,-15821072.348804,6469921.873360,92700.567000,0,false,
Sat_real_5,3317129.771394,-15931305.577693,6749921.283879,92760.567000,0,false,
Sat_real_5,3455852.343617,-16037357.154880,7028148.622665,92820.567000,0,false,
Sat_real_5,3593702.659618,-16139360.075410,7304601.335654,92880.567000,0,false,
Sat_real_5,3730679.921631,-16237441.345375,7579278.764012,92940.567000,0,false,
Sat_real_5,3866784.192458,-16331722.314518,7852181.929283,93000.567000,0,false,
Sat_real_5,4002016.298546,-16422318.988362,8123313.341669,93060.567000,0,false,
Sat_real_5,4136377.743357,-16509342.321054,8392676.828812,93120.567000,0,false,
Sat_real_5,4269870.629760,-16592898.490053,8660277.382487,93180.567000,0,false,
Sat_real_5,4402497.590651,-16673089.153876,8926121.021643,93240.567000,0,false,
Sat_real_5,4534261.726720,-16750011.693937,9190214.669641,93300.567000,0,false,
Sat_real_5,4665166.550718,-16823759.441525,9452566.044388,93360.567000,0,false,
Sat_real_5,4795215.937511,-16894421.890882,9713183.559955,93420.567000,0,false,
Sat_real_5,4924414.079229,-16962084.899284,9972076.238297,93480.567000,0,false,
Sat_real_5,5052765.445068,-17026830.874973,10229253.630204,93540.567000,0,false,
Sat_real_5,5180274.745168,-17088738.953760,10484725.744313,93600.567000,0,false,
Sat_real_5,5306946.898202,-17147885.165024,10738502.983482,93660.567000,0,false,
Sat_real_5,5432787.002282,-17204342.587807,10990596.087730,93720.567000,0,false,
Sat_real_5,5557800.308810,-17258181.497681,11241016.082986,93780.567000,0,false,
Sat_real_5,5681992.199008,-17309469.504949,11489774.235160,93840.567000,0,false,
Sat_real_5,5805368.162824,-17358271.684796,11736882.008896,93900.567000,0,false,
Sat_real_5,5927933.779998,-17404650.699887,11982351.030584,93960.567000,0,false,
Sat_real_5,6049694.703064,-17448666.915900,12226193.055217,94020.567000,0,false,
Sat_real_5,6170656.642078,-17490378.510473,12468419.936639,94080.567000,0,false,
Sat_real_5,6290825.350935,-17529841.575973,12709043.600921,94140.567000,0,false,
Sat_real_5,6410206.615076,-17567110.216490,12948076.022488,94200.567000,0,false,
Sat_real_5,6528806.240476,-17602236.639424,13185529.202770,94260.567000,0,false,
Sat_real_5,6646630.043790,-17635271.242003,13421415.151117,94320.567000,0,false,
Sat_real_5,6763683.843518,-17666262.693062,13655745.867742,94380.567000,0,false,
Sat_real_5,6879973.452120,-17695258.010367,13888533.328508,94440.567000,0,false,
Sat_real_5,6995504.668964,-17722302.633776,14119789.471369,94500.567000,0,false,
Sat_real_5,7110283.274044,-17747440.494483,14349526.184314,94560.567000,0,false,
Sat_real_5,7224315.022391,-17770714.080587,14577755.294666,94620.567000,0,false,
Sat_real_5,7337605.639094,-17792164.499219,14804488.559593,94680.567000,0,false,
Sat_real_5,7450160.814901,-17811831.535428,15029737.657736,94740.567000,0,false,
Sat_real_5,7561986.202319,-17829753.708019,15253514.181822,94800.567000,0,false,
Sat_real_5,7673087.412176,-17845968.322535,15475829.632186,94860.567000,0,false,
Sat_real_5,7783470.010605,-17860511.521543,15696695.411107,94920.567000,0,false,
Sat_real_5,7893139.516403,-17873418.332387,15916122.817874,94980.567000,0,false,
Sat_real_5,8002101.398731,-17884722.712551,16134123.044531,95040.567000,0,false,
Sat_real_5,8110361.075120,-17894457.592784,16350707.172204,95100.567000,0,false,
Sat_real_5,8217923.909761,-17902654.918104,16565886.167988,95160.567000,0,false,
Sat_real_5,8324795.212048,-17909345.686793,16779670.882314,95220.567000,0,false,
Sat_real_5,8430980.235342,-17914559.987530,16992072.046767,95280.567000,0,false,
Sat_real_5,8536484.175952,-17918327.034728,17203100.272295,95340.567000,0,false,
Sat_real_5,8641312.172292,-17920675.202200,17412766.047783,95400.567000,0,false,
Sat_real_5,8745469.304214,-17921632.055246,17621079.738957,95460.567000,0,false,
Sat_real_5,8848960.592489,-17921224.381228,17828051.587569,95520.567000,0,false,
Sat_real_5,8951790.998429,-17919478.218742,18033691.710857,95580.567000,0,false,
Sat_real_5,9053965.423623,-17916418.885442,18238010.101235,95640.567000,0,false,
Sat_real_5,9155488.709801,-17912071.004603,18441016.626203,95700.567000,0,false,
Sat_real_5,9256365.638777,-17906458.530477,18642721.028435,95760.567000,0,false,
Sat_real_5,9356600.932502,-17899604.772524,18843132.926057,95820.567000,0,false,
Sat_real_5,9456199.253181,-17891532.418552,19042261.813062,95880.567000,0,false,
Sat_real_5,9555165.203476,-17882263.556850,19240117.059867,95940.567000,0,false,
Sat_real_5,9653503.326762,-17871819.697344,19436707.913997,96000.567000,0,false,
Sat_real_5,9751218.107447,-17860221.791844,19632043.500872,96060.567000,0,false,
Sat_real_5,9848313.971342,-17847490.253411,19826132.824687,96120.567000,0,false,
Sat_real_5,9944795.286078,-17833644.974904,20018984.769385,96180.567000,0,false,
Sat_real_5,10040666.361558,-17818705.346737,20210608.099701,96240.567000,0,false,
Sat_real_5,10135931.450450,-17802690.273898,20401011.462266,96300.567000,0,false,
Sat_real_5,10230594.748709,-17785618.192246,20590203.386778,96360.567000,0,false,
Sat_real_5,10324660.396127,-17767507.084145,20778192.287216,96420.567000,0,false,
Sat_real_5,10418132.476904,-17748374.493450,20964986.463095,96480.567000,0,false,
Sat_real_5,10511015.020242,-17728237.539889,21150594.100763,96540.567000,0,false,
Sat_real_5,10603312.000957,-17707112.932855,21335023.274725,96600.567000,0,false,
Sat_real_5,10695027.340103,-17685016.984655,21518281.948991,96660.567000,0,false,
Sat_real_5,10786164.905608,-17661965.623220,21700377.978449,96720.567000,0,false,
Sat_real_5,10876728.512928,-17637974.404326,21881319.110249,96780.567000,0,false,
Sat_real_5,10966721.925695,-17613058.523327,22061112.985206,96840.567000,0,false,
Sat_real_5,11056148.856385,-17587232.826433,22239767.139205,96900.567000,0,false,
Sat_real_5,11145012.966982,-17560511.821555,22417289.004617,96960.567000,0,false,
Sat_real_5,11233317.869649,-17532909.688730,22593685.911718,97020.567000,0,false,
Sat_real_5,11321067.127397,-17504440.290157,22768965.090105,97080.567000,0,false,
Sat_real_5,11408264.254762,-17475117.179843,22943133.670115,97140.567000,0,false,
Sat_real_5,11494912.718472,-17444953.612898,23116198.684234,97200.567000,0,false,
Sat_real_5,11581015.938121,-17413962.554476,23288167.068511,97260.567000,0,false,
Sat_real_5,11666577.286835,-17382156.688388,23459045.663951,97320.567000,0,false,
Sat_real_5,11751600.091935,-17349548.425405,23628841.217911,97380.567000,0,false,
Sat_real_5,11836087.635601,-17316149.911243,23797560.385479,97440.567000,0,false,
Sat_real_5,11920043.155526,-17281973.034281,23965209.730845,97500.567000,0,false,
Sat_real_5,12003469.845569,-17247029.432980,24131795.728661,97560.567000,0,false,
Sat_real_5,12086370.856400,-17211330.503050,24297324.765380,97620.567000,0,false,
Sat_real_5,12168749.296136,-17174887.404363,24461803.140594,97680.567000,0,false,
Sat_real_5,12250608.230981,-17137711.067616,24625237.068347,97740.567000,0,false,
Sat_real_5,12331950.685847,-17099812.200768,24787632.678432,97800.567000,0,false,
Sat_real_5,12412779.644975,-17061201.295248,24948996.017686,97860.567000,0,false,
Sat_real_5,12493098.052549,-17021888.631954,25109333.051249,97920.567000,0,false,
Sat_real_5,12572908.813297,-16981884.287042,25268649.663823,97980.567000,0,false,
Sat_real_5,12652214.793091,-16941198.137523,25426951.660904,98040.567000,0,false,
Sat_real_5,12731018.819533,-16899839.866669,25584244.770004,98100.567000,0,false,
Sat_real_5,12809323.682541,-16857818.969232,25740534.641848,98160.567000,0,false,
Sat_real_5,12887132.134916,-16815144.756500,25895826.851562,98220.567000,0,false,
Sat_real_5,12964446.892910,-16771826.361176,26050126.899837,98280.567000,0,false,
Sat_real_5,13041270.636783,-16727872.742103,26203440.214076,98340.567000,0,false,
Sat_real_5,13117606.011352,-16683292.688830,26355772.149529,98400.567000,0,false,
Sat_real_5,13193455.626525,-16638094.826031,26507127.990402,98460.567000,0,false,
Sat_real_5,13268822.057843,-16592287.617785,26657512.950953,98520.567000,0,false,
Sat_real_5,13343707.846993,-16545879.371714,26806932.176574,98580.567000,0,false,
Sat_real_5,13418115.502331,-16498878.242990,26955390.744847,98640.567000,0,false,
Sat_real_5,13492047.499384,-16451292.238218,27102893.666588,98700.567000,0,false,
Sat_real_5,13565506.281351,-16403129.219196,27249445.886874,98760.567000,0,false,
Sat_real_5,13638494.259594,-16354396.906556,27395052.286049,98820.567000,0,false,
Sat_real_5,13711013.814119,-16305102.883291,27539717.680719,98880.567000,0,false,
Sat_real_5,13783067.294051,-16255254.598178,27683446.824723,98940.567000,0,false,
Sat_real_5,13854657.018102,-16204859.369091,27826244.410092,99000.567000,0,false,
Sat_real_5,13925785.275027,-16153924.386217,27968115.067992,99060.567000,0,false,
Sat_real_5,13996454.324076,-16102456.715168,28109063.369646,99120.567000,0,false,
Sat_real_5,14066666.395438,-16050463.300012,28249093.827248,99180.567000,0,false,
Sat_real_5,14136423.690676,-15997950.966196,28388210.894849,99240.567000,0,false,
Sat_real_5,14205728.383155,-15944926.423400,28526418.969238,99300.567000,0,false,
Sat_real_5,14274582.618462,-15891396.268290,28663722.390808,99360.567000,0,false,
Sat_real_5,14342988.514819,-15837366.987206,28800125.444392,99420.567000,0,false,
Sat_real_5,14410948.163490,-15782844.958758,28935632.360106,99480.567000,0,false,
Sat_real_5,14478463.629181,-15727836.456354,29070247.314157,99540.567000,0,false,
Sat_real_5,14545536.950427,-15672347.650654,29203974.429649,99600.567000,0,false,
Sat_real_5,14612170.139983,-15616384.611953,29336817.777372,99660.567000,0,false,
Sat_real_5,14678365.185199,-15559953.312495,29468781.376570,99720.567000,0,false,
Sat_real_5,14744124.048390,-15503059.628723,29599869.195707,99780.567000,0,false,
Sat_real_5,14809448.667204,-15445709.343464,29730085.153208,99840.567000,0,false,
Sat_real_5,14874340.954977,-15387908.148058,29859433.118195,99900.567000,0,false,
Sat_real_5,14938802.801090,-15329661.644417,29987916.911204,99960.567000,0,false,
Sat_real_5,15002836.071307,-15270975.347036,30115540.304893,100020.567000,0,false,
Sat_real_5,15066442.608121,-15211854.684951,30242307.024731,100080.567000,0,false,
Sat_real_5,15129624.231085,-15152305.003629,30368220.749687,100140.567000,0,false,
Sat_real_5,15192382.737139,-15092331.566825,30493285.112891,100200.567000,0,false,
Sat_real_5,15254719.900931,-15031939.558373,30617503.702293,100260.567000,0,false,
Sat_real_5,15316637.475135,-14971134.083940,30740880.061309,100320.567000,0,false,
Sat_real_5,15378137.190757,-14909920.172727,30863417.689452,100380.567000,0,false,
